index,recordDate,recordTime,recordEpoch,district,locationName,nearbyPlace,longitude,latitude,elevation,direction,county,route,routeSuffix,postmilePrefix,postmile,alignment,milepost,inService,imageDescription,streamingVideoURL,currentImageUpdateFrequency,currentImageURL,referenceImageUpdateFrequency,referenceImage1UpdateAgoURL,referenceImage2UpdatesAgoURL,referenceImage3UpdatesAgoURL,referenceImage4UpdatesAgoURL,referenceImage5UpdatesAgoURL,referenceImage6UpdatesAgoURL,referenceImage7UpdatesAgoURL,referenceImage8UpdatesAgoURL,referenceImage9UpdatesAgoURL,referenceImage10UpdatesAgoURL,referenceImage11UpdatesAgoURL,referenceImage12UpdatesAgoURL
245,2025-12-12,10:58:51,1765565931,3,"Hwy 50 at Jefferson Blvd 1","West Sacramento",-121.525241,38.577039,6,East,Yolo,US-50,,,2.491,R,2.491,true,,https://wzmedia.dot.ca.gov/D3/50_Jefferson_Blvd_YOL50_EB_1.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd1/hwy50atjeffersonblvd1.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd1/previous/hwy50atjeffersonblvd1-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd1/previous/hwy50atjeffersonblvd1-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd1/previous/hwy50atjeffersonblvd1-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd1/previous/hwy50atjeffersonblvd1-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd1/previous/hwy50atjeffersonblvd1-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd1/previous/hwy50atjeffersonblvd1-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd1/previous/hwy50atjeffersonblvd1-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd1/previous/hwy50atjeffersonblvd1-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd1/previous/hwy50atjeffersonblvd1-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd1/previous/hwy50atjeffersonblvd1-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd1/previous/hwy50atjeffersonblvd1-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd1/previous/hwy50atjeffersonblvd1-12.jpg
246,2025-12-12,10:59:00,1765565940,3,"Hwy 50 at Jefferson Blvd 2","West Sacramento",-121.525241,38.577039,6,East,Yolo,US-50,,,2.491,R,2.491,true,,https://wzmedia.dot.ca.gov/D3/50_Jefferson_Blvd_YOL50_EB_2.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd2/hwy50atjeffersonblvd2.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd2/previous/hwy50atjeffersonblvd2-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd2/previous/hwy50atjeffersonblvd2-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd2/previous/hwy50atjeffersonblvd2-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd2/previous/hwy50atjeffersonblvd2-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd2/previous/hwy50atjeffersonblvd2-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd2/previous/hwy50atjeffersonblvd2-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd2/previous/hwy50atjeffersonblvd2-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd2/previous/hwy50atjeffersonblvd2-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd2/previous/hwy50atjeffersonblvd2-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd2/previous/hwy50atjeffersonblvd2-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd2/previous/hwy50atjeffersonblvd2-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd2/previous/hwy50atjeffersonblvd2-12.jpg
247,2025-12-12,10:59:15,1765565955,3,"Hwy 50 at Jefferson Blvd 3","West Sacramento",-121.525241,38.577039,6,,Yolo,US-50,,,2.491,R,2.491,true,,https://wzmedia.dot.ca.gov/D3/50_Jefferson_Blvd_YOL50_EB_3.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd3/hwy50atjeffersonblvd3.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd3/previous/hwy50atjeffersonblvd3-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd3/previous/hwy50atjeffersonblvd3-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd3/previous/hwy50atjeffersonblvd3-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd3/previous/hwy50atjeffersonblvd3-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd3/previous/hwy50atjeffersonblvd3-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd3/previous/hwy50atjeffersonblvd3-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd3/previous/hwy50atjeffersonblvd3-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd3/previous/hwy50atjeffersonblvd3-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd3/previous/hwy50atjeffersonblvd3-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd3/previous/hwy50atjeffersonblvd3-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd3/previous/hwy50atjeffersonblvd3-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd3/previous/hwy50atjeffersonblvd3-12.jpg
248,2026-02-23,11:04:58,1771873498,3,"Hwy 50 at South River Rd 1","West Sacramento",-121.52015,38.574913,22,East,Yolo,US-50,,,2.817,R,2.817,true,,https://wzmedia.dot.ca.gov/D3/50_South_River_Rd_YOL50_EB_1.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd1/hwy50atsouthriverrd1.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd1/previous/hwy50atsouthriverrd1-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd1/previous/hwy50atsouthriverrd1-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd1/previous/hwy50atsouthriverrd1-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd1/previous/hwy50atsouthriverrd1-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd1/previous/hwy50atsouthriverrd1-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd1/previous/hwy50atsouthriverrd1-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd1/previous/hwy50atsouthriverrd1-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd1/previous/hwy50atsouthriverrd1-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd1/previous/hwy50atsouthriverrd1-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd1/previous/hwy50atsouthriverrd1-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd1/previous/hwy50atsouthriverrd1-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd1/previous/hwy50atsouthriverrd1-12.jpg
250,2026-02-23,11:04:38,1771873478,3,"Hwy 50 at South River Rd 2","West Sacramento",-121.52015,38.574913,22,East,Yolo,US-50,,,2.817,,2.817,true,,https://wzmedia.dot.ca.gov/D3/50_South_River_Rd_YOL50_EB_2.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd2/hwy50atsouthriverrd2.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd2/previous/hwy50atsouthriverrd2-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd2/previous/hwy50atsouthriverrd2-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd2/previous/hwy50atsouthriverrd2-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd2/previous/hwy50atsouthriverrd2-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd2/previous/hwy50atsouthriverrd2-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd2/previous/hwy50atsouthriverrd2-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd2/previous/hwy50atsouthriverrd2-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd2/previous/hwy50atsouthriverrd2-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd2/previous/hwy50atsouthriverrd2-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd2/previous/hwy50atsouthriverrd2-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd2/previous/hwy50atsouthriverrd2-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atsouthriverrd2/previous/hwy50atsouthriverrd2-12.jpg
251,2023-08-23,14:54:48,1692827688,3,"Hwy 50 at Manlove POC 1",Sacramento,-121.372667,38.559338,45,,Sacramento,US-50,,R,5.786,R,11.420,true,,https://wzmedia.dot.ca.gov/D3/50_Manlove_POC_JEO_SAC50_EB_1.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc1/hwy50atmanlovepoc1.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc1/previous/hwy50atmanlovepoc1-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc1/previous/hwy50atmanlovepoc1-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc1/previous/hwy50atmanlovepoc1-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc1/previous/hwy50atmanlovepoc1-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc1/previous/hwy50atmanlovepoc1-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc1/previous/hwy50atmanlovepoc1-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc1/previous/hwy50atmanlovepoc1-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc1/previous/hwy50atmanlovepoc1-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc1/previous/hwy50atmanlovepoc1-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc1/previous/hwy50atmanlovepoc1-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc1/previous/hwy50atmanlovepoc1-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc1/previous/hwy50atmanlovepoc1-12.jpg
252,2023-06-29,20:07:58,1688094478,3,"Hwy 50 at Manlove POC 2",Sacramento,-121.372667,38.559338,45,,Sacramento,US-50,,R,5.786,R,11.420,true,,https://wzmedia.dot.ca.gov/D3/50_Manlove_POC_JEO_SAC50_EB_2.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc2/hwy50atmanlovepoc2.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc2/previous/hwy50atmanlovepoc2-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc2/previous/hwy50atmanlovepoc2-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc2/previous/hwy50atmanlovepoc2-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc2/previous/hwy50atmanlovepoc2-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc2/previous/hwy50atmanlovepoc2-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc2/previous/hwy50atmanlovepoc2-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc2/previous/hwy50atmanlovepoc2-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc2/previous/hwy50atmanlovepoc2-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc2/previous/hwy50atmanlovepoc2-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc2/previous/hwy50atmanlovepoc2-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc2/previous/hwy50atmanlovepoc2-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmanlovepoc2/previous/hwy50atmanlovepoc2-12.jpg
253,2025-06-01,19:52:18,1748832738,3,"Hwy 50 at Mayhew Rd WO 1",Sacramento,-121.360261,38.561003,52,,Sacramento,US-50,,R,6.368,R,12.002,false,,https://wzmedia.dot.ca.gov/D3/50_Mayhew_Rd_WO_SAC50_WB_1.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo1/hwy50atmayhewrdwo1.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo1/previous/hwy50atmayhewrdwo1-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo1/previous/hwy50atmayhewrdwo1-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo1/previous/hwy50atmayhewrdwo1-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo1/previous/hwy50atmayhewrdwo1-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo1/previous/hwy50atmayhewrdwo1-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo1/previous/hwy50atmayhewrdwo1-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo1/previous/hwy50atmayhewrdwo1-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo1/previous/hwy50atmayhewrdwo1-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo1/previous/hwy50atmayhewrdwo1-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo1/previous/hwy50atmayhewrdwo1-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo1/previous/hwy50atmayhewrdwo1-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo1/previous/hwy50atmayhewrdwo1-12.jpg
254,2025-06-01,19:52:16,1748832736,3,"Hwy 50 at Mayhew Rd WO 2",Sacramento,-121.360261,38.561003,52,,Sacramento,US-50,,R,6.368,R,12.002,false,,https://wzmedia.dot.ca.gov/D3/50_Mayhew_Rd_WO_SAC50_WB_2.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo2/hwy50atmayhewrdwo2.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo2/previous/hwy50atmayhewrdwo2-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo2/previous/hwy50atmayhewrdwo2-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo2/previous/hwy50atmayhewrdwo2-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo2/previous/hwy50atmayhewrdwo2-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo2/previous/hwy50atmayhewrdwo2-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo2/previous/hwy50atmayhewrdwo2-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo2/previous/hwy50atmayhewrdwo2-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo2/previous/hwy50atmayhewrdwo2-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo2/previous/hwy50atmayhewrdwo2-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo2/previous/hwy50atmayhewrdwo2-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo2/previous/hwy50atmayhewrdwo2-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo2/previous/hwy50atmayhewrdwo2-12.jpg
255,2025-06-01,19:52:14,1748832734,3,"Hwy 50 at Mayhew Rd WO 3",Sacramento,-121.360261,38.561003,52,,Sacramento,US-50,,R,6.368,R,12.002,false,,https://wzmedia.dot.ca.gov/D3/50_Mayhew_Rd_WO_SAC50_WB_3.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo3/hwy50atmayhewrdwo3.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo3/previous/hwy50atmayhewrdwo3-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo3/previous/hwy50atmayhewrdwo3-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo3/previous/hwy50atmayhewrdwo3-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo3/previous/hwy50atmayhewrdwo3-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo3/previous/hwy50atmayhewrdwo3-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo3/previous/hwy50atmayhewrdwo3-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo3/previous/hwy50atmayhewrdwo3-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo3/previous/hwy50atmayhewrdwo3-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo3/previous/hwy50atmayhewrdwo3-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo3/previous/hwy50atmayhewrdwo3-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo3/previous/hwy50atmayhewrdwo3-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhewrdwo3/previous/hwy50atmayhewrdwo3-12.jpg
256,2026-02-18,13:26:12,1771449972,3,"Hwy 50 at Mather Field EB 1",Sacramento,-121.308156,38.578006,75,East,Sacramento,US-50,,R,9.481,R,15.115,true,,https://wzmedia.dot.ca.gov/D3/50_Mather_Field_SAC50_EB_1.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb1/hwy50atmatherfieldeb1.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb1/previous/hwy50atmatherfieldeb1-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb1/previous/hwy50atmatherfieldeb1-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb1/previous/hwy50atmatherfieldeb1-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb1/previous/hwy50atmatherfieldeb1-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb1/previous/hwy50atmatherfieldeb1-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb1/previous/hwy50atmatherfieldeb1-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb1/previous/hwy50atmatherfieldeb1-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb1/previous/hwy50atmatherfieldeb1-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb1/previous/hwy50atmatherfieldeb1-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb1/previous/hwy50atmatherfieldeb1-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb1/previous/hwy50atmatherfieldeb1-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb1/previous/hwy50atmatherfieldeb1-12.jpg
257,2024-01-25,16:31:26,1706229086,3,"Hwy 50 at Mather Field EB 2",Sacramento,-121.308156,38.578006,75,East,Sacramento,US-50,,R,9.481,R,15.115,true,,https://wzmedia.dot.ca.gov/D3/50_Mather_Field_SAC50_EB_2.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb2/hwy50atmatherfieldeb2.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb2/previous/hwy50atmatherfieldeb2-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb2/previous/hwy50atmatherfieldeb2-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb2/previous/hwy50atmatherfieldeb2-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb2/previous/hwy50atmatherfieldeb2-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb2/previous/hwy50atmatherfieldeb2-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb2/previous/hwy50atmatherfieldeb2-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb2/previous/hwy50atmatherfieldeb2-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb2/previous/hwy50atmatherfieldeb2-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb2/previous/hwy50atmatherfieldeb2-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb2/previous/hwy50atmatherfieldeb2-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb2/previous/hwy50atmatherfieldeb2-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb2/previous/hwy50atmatherfieldeb2-12.jpg
258,2025-11-26,07:06:11,1764169571,3,"Hwy 50 at Mather Field EB 3",Sacramento,-121.308156,38.578006,75,East,Sacramento,US-50,,R,9.481,R,15.115,true,,https://wzmedia.dot.ca.gov/D3/50_Mather_Field_SAC50_EB_3.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb3/hwy50atmatherfieldeb3.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb3/previous/hwy50atmatherfieldeb3-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb3/previous/hwy50atmatherfieldeb3-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb3/previous/hwy50atmatherfieldeb3-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb3/previous/hwy50atmatherfieldeb3-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb3/previous/hwy50atmatherfieldeb3-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb3/previous/hwy50atmatherfieldeb3-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb3/previous/hwy50atmatherfieldeb3-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb3/previous/hwy50atmatherfieldeb3-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb3/previous/hwy50atmatherfieldeb3-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb3/previous/hwy50atmatherfieldeb3-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb3/previous/hwy50atmatherfieldeb3-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfieldeb3/previous/hwy50atmatherfieldeb3-12.jpg
